"","time","IM_a","IM_b","shootP","litterP","ROP_a","LOP_a","PIP_a","DIP_a","rootP","ROP_b","LOP_b","PIP_b","DIP_b"
"77",76,0,23740.7037354912,0.267812749267815,0.0486204659090022,0,0,0,0.000227485595475797,1.71953133209788,7.86721994860844,0.102229623959701,12.5566971909673,0.00676316391374594
"78",77,0,23740.7037354912,0.269235282067212,0.0484038713033725,0,0,0,0.000227530810745848,1.71950287193185,7.86766087575866,0.102967340129573,12.5543389037876,0.00676528453039939
"79",78,0,23740.7037354912,0.270656917954537,0.0481908468476478,0,0,0,0.00022757487959568,1.71947496512145,7.8681013676594,0.103695983603067,12.5519869388667,0.00676736538695123
"80",79,0,23740.7037354912,0.272077647957648,0.0479813561213177,0,0,0,0.000227617817787698,1.71944760124501,7.8685414315241,0.104415673364769,12.5496412252747,0.00676940701407361
"81",80,0,23740.7037354912,0.273497463245144,0.0477753630574049,0,0,0,0.000227659640878553,1.71942077002303,7.86898107449166,0.105126526918608,12.5473016930068,0.00677140993584133
"82",81,0,23740.7037354912,0.274916355124591,0.0475728319390864,0,0,0,0.000227700364221906,1.71939446131642,7.86942030362713,0.105828660305506,12.5449682729726,0.00677337466981053
"83",82,0,23740.7037354912,0.276334315040758,0.0473737273963467,0,0,0,0.000227740002971148,1.71936866512477,7.86985912592248,0.106522188120815,12.5426408969842,0.00677530172709754
"84",83,0,23740.7037354912,0.277751334573885,0.0471780144026633,0,0,0,0.000227778572082011,1.71934337158454,7.8702975482973,0.107207223531561,12.5403194977449,0.00677719161245625
"85",84,0,23740.7037354912,0.279167405437965,0.0469856582717221,0,0,0,0.000227816086315139,1.71931857096742,7.87073557759949,0.107883878293485,12.5380040088386,0.00677904482435366
"86",85,0,23740.7037354912,0.280582519479051,0.0467966246541651,0,0,0,0.000227852560238646,1.71929425367859,7.87117322060599,0.108552262767886,12.5356943647184,0.00678086185504511
"87",86,0,23740.7037354912,0.281996668673579,0.0466108795343677,0,0,0,0.000227888008230664,1.71927041025507,7.87161048402349,0.109212485938271,12.5333905006957,0.00678264319064893
"88",87,0,23740.7037354912,0.283409845126715,0.0464283892272473,0,0,0,0.000227922444481826,1.719247031364,7.87204737448907,0.109864655426816,12.5310923529298,0.00678438931122017
"89",88,0,23740.7037354912,0.284822041070716,0.0462491203751013,0,0,0,0.000227955882997714,1.71922410780112,7.87248389857092,0.110508877510629,12.5287998584171,0.00678610069082299
"90",89,0,23740.7037354912,0.286233248863324,0.0460730399444754,0,0,0,0.000227988337601276,1.71920163048902,7.87292006276904,0.111145257137828,12.5265129549805,0.00678777779760248
"91",90,0,23740.7037354912,0.287643460986161,0.0459001152230616,0,0,0,0.000228019821935217,1.71917959047565,7.87335587351585,0.11177389794344,12.5242315812594,0.00678942109385571
"92",91,0,23740.7037354912,0.289052670043158,0.0457303138166248,0,0,0,0.000228050349464354,1.7191579789327,7.87379133717689,0.112394902265102,12.5219556766994,0.00679103103610194
"93",92,0,23740.7037354912,0.290460868758996,0.0455636036459589,0,0,0,0.000228079933477935,1.71913678715401,7.87422646005149,0.113008371158593,12.5196851815417,0.00679260807515188
"94",93,0,23740.7037354912,0.291868049977569,0.0453999529438719,0,0,0,0.000228108587091926,1.71911600655409,7.87466124837338,0.113614404413178,12.517420036814,0.00679415265617616
"95",94,0,23740.7037354912,0.293274206660462,0.0452393302521988,0,0,0,0.00022813632325127,1.71909562866657,7.8750957083114,0.11421310056678,12.51516018432,0.0067956652187731
"96",95,0,23740.7037354912,0.294679331885449,0.0450817044188436,0,0,0,0.000228163154732113,1.71907564514268,7.87552984597005,0.114804556920972,12.5129055666296,0.00679714619703559
"97",96,0,23740.7037354912,0.296083418845012,0.044927044594848,0,0,0,0.000228189094144001,1.71905604774981,7.8759636673902,0.115388869555795,12.51065612707,0.00679859601961725
"98",97,0,23740.7037354912,0.297486460844876,0.044775320231489,0,0,0,0.000228214153932042,1.71903682836998,7.87639717854969,0.115966133344409,12.5084118097152,0.00680001510979773
"99",98,0,23740.7037354912,0.298888451302555,0.0446265010774036,0,0,0,0.000228238346379047,1.71901797899845,7.87683038536394,0.116536441967566,12.5061725593776,0.00680140388554736
"100",99,0,23740.7037354912,0.300289383745928,0.0444805571757402,0,0,0,0.000228261683607632,1.71899949174226,7.87726329368657,0.117099887927927,12.5039383215978,0.0068027627595909
"101",100,0,23740.7037354912,0.301689251811825,0.0443374588613372,0,0,0,0.000228284177582299,1.71898135881882,7.87769590931001,0.117656562564199,12.5017090426361,0.00680409213947071
"102",101,0,23740.7037354912,0.303088049244627,0.0441971767579289,0,0,0,0.000228305840111488,1.71896357255452,7.87812823796612,0.118206556065117,12.4994846694634,0.00680539242760899
"103",102,0,23740.7037354912,0.30448576989489,0.0440596817753767,0,0,0,0.000228326682849591,1.71894612538331,7.87856028532674,0.118749957483262,12.4972651497516,0.00680666402136947
"104",103,0,23740.7037354912,0.305882407717984,0.0439249451069272,0,0,0,0.000228346717298956,1.71892900984541,7.87899205700435,0.119286854748717,12.4950504318656,0.00680790731311824
"105",104,0,23740.7037354912,0.307277956772741,0.0437929382264963,0,0,0,0.00022836595481185,1.71891221858589,7.87942355855258,0.119817334682565,12.492840464854,0.00680912269028394
"106",105,0,23740.7037354912,0.308672411220133,0.0436636328859786,0,0,0,0.000228384406592398,1.71889574435339,7.87985479546684,0.12034148301023,12.4906351984408,0.00681031053541721
"107",106,0,23740.7037354912,0.310065765321953,0.0435370011125824,0,0,0,0.000228402083698502,1.71887957999876,7.88028577318489,0.120859384374663,12.4884345830166,0.00681147122624948
"108",107,0,23740.7037354912,0.311458013439517,0.0434130152061901,0,0,0,0.000228418997043729,1.71886371847381,7.88071649708739,0.121371122349375,12.4862385696303,0.00681260513575102
"109",108,0,23740.7037354912,0.312849150032388,0.0432916477367433,0,0,0,0.000228435157399171,1.71884815282999,7.88114697249845,0.121876779451318,12.4840471099809,0.00681371263218831
"110",109,0,23740.7037354912,0.314239169657101,0.0431728715416527,0,0,0,0.000228450575395286,1.71883287621714,7.88157720468624,0.122376437153614,12.4818601564091,0.00681479407918082
"111",110,0,23740.7037354912,0.31562806696592,0.0430566597232332,0,0,0,0.000228465261523715,1.71881788188221,7.8820071988635,0.122870175898144,12.4796776618891,0.006815849835757
"112",111,0,23740.7037354912,0.317015836705596,0.0429429856461616,0,0,0,0.000228479226139064,1.71880316316807,7.88243696018808,0.123358075107975,12.477499580021,0.00681688025640973
"113",112,0,23740.7037354912,0.318402473716149,0.0428318229349608,0,0,0,0.000228492479460675,1.71878871351225,7.88286649376352,0.123840213199661,12.4753258650222,0.00681788569115101
"114",113,0,23740.7037354912,0.319787972929662,0.0427231454715052,0,0,0,0.000228505031574368,1.71877452644575,7.88329580463956,0.124316667595385,12.4731564717204,0.00681886648556607
"115",114,0,23740.7037354912,0.321172329369089,0.0426169273925519,0,0,0,0.000228516892434157,1.71876059559183,7.88372489781265,0.124787514734968,12.470991355545,0.00681982298086686
"116",115,0,23740.7037354912,0.322555538147077,0.0425131430872941,0,0,0,0.000228528071863944,1.71874691466485,7.88415377822653,0.125252830087736,12.4688304725201,0.00682075551394486
"117",116,0,23740.7037354912,0.323937594464805,0.042411767194938,0,0,0,0.000228538579559199,1.71873347746911,7.88458245077272,0.12571268816425,12.4666737792566,0.00682166441742333
"118",117,0,23740.7037354912,0.325318493610834,0.0423127746023026,0,0,0,0.000228548425088604,1.71872027789767,7.885010920291,0.126167162527891,12.4645212329449,0.00682255001970885
"119",118,0,23740.7037354912,0.326698230959974,0.0422161404414424,0,0,0,0.000228557617895685,1.71870730993124,7.88543919157,0.126616325806325,12.4623727913475,0.00682341264504234
"120",119,0,23740.7037354912,0.328076801972162,0.0421218400872923,0,0,0,0.000228566167300421,1.71869456763705,7.88586726934765,0.127060249702819,12.4602284127916,0.00682425261354948
"121",120,0,23740.7037354912,0.329454202191355,0.0420298491553356,0,0,0,0.000228574082500823,1.71868204516775,7.88629515831167,0.127499005007437,12.458088056162,0.00682507024129049
"122",121,0,23740.7037354912,0.330830427244437,0.0419401434992926,0,0,0,0.00022858137257451,1.7186697367603,7.88672286310012,0.127932661608092,12.4559516808943,0.00682586584030933
"123",122,0,23740.7037354912,0.332205472840136,0.0418526992088332,0,0,0,0.000228588046480242,1.71865763673489,7.88715038830183,0.128361288501485,12.4538192469671,0.00682663971868237
"124",123,0,23740.7037354912,0.333579334767962,0.0417674926073092,0,0,0,0.000228594113059453,1.71864573949388,7.88757773845695,0.128784953803902,12.4516907148958,0.0068273921805664
"125",124,0,23740.7037354912,0.334952008897148,0.0416845002495094,0,0,0,0.00022859958103775,1.71863403952076,7.88800491805737,0.129203724761892,12.4495660457254,0.0068281235262462
"126",125,0,23740.7037354912,0.336323491175611,0.0416036989194355,0,0,0,0.000228604459026397,1.71862253137906,7.88843193154723,0.129617667762819,12.447445201024,0.00682883405218142
"127",126,0,23740.7037354912,0.337693777628923,0.041525065628099,0,0,0,0.000228608755523782,1.71861120971136,7.88885878332338,0.130026848345289,12.4453281428758,0.00682952405105299
"128",127,0,23740.7037354912,0.339062864359293,0.0414485776113393,0,0,0,0.00022861247891686,1.71860006923827,7.88928547773588,0.130431331209459,12.4432148338744,0.00683019381180896
"129",128,0,23740.7037354912,0.340430747544568,0.0413742123276627,0,0,0,0.000228615637482584,1.7185891047574,7.8897120190884,0.130831180227219,12.4411052371169,0.00683084361970981
"130",129,0,23740.7037354912,0.341797423437235,0.0413019474561009,0,0,0,0.000228618239389304,1.7185783111424,7.89013841163875,0.131226458452258,12.4389993161969,0.00683147375637318
"131",130,0,23740.7037354912,0.343162888363448,0.0412317608940912,0,0,0,0.000228620292698166,1.71856768334195,7.89056465959927,0.131617228130018,12.4368970351981,0.00683208449981816
"132",131,0,23740.7037354912,0.344527138722058,0.0411636307553755,0,0,0,0.000228621805364474,1.7185572163788,7.89099076713733,0.132003550707517,12.4347983586884,0.00683267612450896
"133",132,0,23740.7037354912,0.345890170983655,0.0410975353679207,0,0,0,0.000228622785239052,1.71854690534883,7.89141673837574,0.132385486843074,12.4327032517135,0.00683324890139816
"134",133,0,23740.7037354912,0.347251981689629,0.0410334532718571,0,0,0,0.000228623240069572,1.71853674542009,7.8918425773932,0.132763096415904,12.4306116797907,0.00683380309796936
"135",134,0,23740.7037354912,0.348612567451235,0.0409713632174381,0,0,0,0.000228623177501877,1.71852673183185,7.89226828822477,0.133136438535615,12.4285236089027,0.0068343389782794
"136",135,0,23740.7037354912,0.349971924948669,0.040911244163018,0,0,0,0.000228622605081278,1.71851685989373,7.89269387486224,0.133505571551581,12.4264390054921,0.00683485680300005
"137",136,0,23740.7037354912,0.351330050930168,0.0408530752730499,0,0,0,0.000228621530253842,1.71850712498471,7.89311934125462,0.133870553062215,12.4243578364549,0.00683535682945919
"138",137,0,23740.7037354912,0.352686942211099,0.0407968359161018,0,0,0,0.000228619960367657,1.71849752255232,7.89354469130851,0.134231439924123,12.4222800691352,0.00683583931168155
"139",138,0,23740.7037354912,0.354042595673083,0.0407425056628924,0,0,0,0.000228617902674082,1.71848804811168,7.89396992888856,0.134588288261163,12.4202056713189,0.00683630450042895
"140",139,0,23740.7037354912,0.35539700826311,0.0406900642843448,0,0,0,0.000228615364328984,1.71847869724464,7.89439505781789,0.134941153473386,12.4181346112285,0.00683675264324001
"141",140,0,23740.7037354912,0.356750176992678,0.0406394917496593,0,0,0,0.000228612352393954,1.71846946559895,7.89482008187844,0.13529009024588,12.4160668575169,0.00683718398446951
"142",141,0,23740.7037354912,0.358102098936936,0.0405907682244042,0,0,0,0.000228608873837514,1.71846034888735,7.89524500481146,0.135635152557502,12.4140023792626,0.00683759876532718
"143",142,0,23740.7037354912,0.359452771233841,0.0405438740686245,0,0,0,0.000228604935536299,1.71845134288676,7.89566983031785,0.135976393689518,12.4119411459634,0.00683799722391607
"144",143,0,23740.7037354912,0.360802191083319,0.0404987898349697,0,0,0,0.000228600544276232,1.71844244343742,7.8960945620586,0.136313866234132,12.4098831275314,0.00683837959527046
"145",144,0,23740.7037354912,0.362150355746448,0.0404554962668375,0,0,0,0.000228595706753681,1.71843364644211,7.89651920365516,0.136647622102918,12.4078282942878,0.00683874611139336
"146",145,0,23740.7037354912,0.363497262544638,0.0404139742965374,0,0,0,0.000228590429576599,1.71842494786526,7.89694375868986,0.136977712535154,12.4057766169571,0.00683909700129349
"147",146,0,23740.7037354912,0.364842908858831,0.0403742050434697,0,0,0,0.000228584719265654,1.71841634373221,7.89736823070626,0.137304188106056,12.4037280666623,0.00683943249102191
"148",147,0,23740.7037354912,0.366187292128705,0.0403361698123234,0,0,0,0.000228578582255339,1.71840783012839,7.89779262320957,0.137627098734918,12.4016826149195,0.00683975280370816
"149",148,0,23740.7037354912,0.367530409851889,0.04029985009129,0,0,0,0.00022857202489507,1.71839940319853,7.89821693966701,0.13794649369315,12.399640233633,0.00684005815959596
"150",149,0,23740.7037354912,0.368872259583191,0.0402652275502956,0,0,0,0.000228565053450274,1.71839105914589,7.89864118350819,0.138262421612226,12.3976008950901,0.00684034877607856
"151",150,0,23740.7037354912,0.370212838933831,0.0402322840392486,0,0,0,0.000228557674103454,1.7183827942315,7.8990653581255,0.138574930491542,12.3955645719559,0.00684062486773361
"152",151,0,23740.7037354912,0.371552145570687,0.0402010015863046,0,0,0,0.000228549892955252,1.7183746047734,7.89948946687444,0.138884067706171,12.3935312372691,0.00684088664635762
"153",152,0,23740.7037354912,0.372890177215545,0.0401713623961482,0,0,0,0.000228541716025485,1.71836648714587,7.89991351307404,0.139189880014533,12.3915008644362,0.00684113432100005
"154",153,0,23740.7037354912,0.374226931644368,0.0401433488482905,0,0,0,0.000228533149254179,1.71835843777873,7.90033750000719,0.139492413565977,12.3894734272276,0.00684136809799698
"155",154,0,23740.7037354912,0.375562406686562,0.040116943495383,0,0,0,0.000228524198502584,1.71835045315658,7.90076143092099,0.139791713908269,12.3874488997721,0.00684158818100433
"156",155,0,23740.7037354912,0.376896600224261,0.0400921290615479,0,0,0,0.000228514869554179,1.71834252981809,7.90118530902713,0.14008782599499,12.3854272565528,0.0068417947710308
"157",156,0,23740.7037354912,0.378229510191614,0.0400688884407238,0,0,0,0.000228505168115661,1.71833466435529,7.90160913750222,0.140380794192852,12.3834084724021,0.00684198806647027
"158",157,0,23740.7037354912,0.379561134574087,0.0400472046950278,0,0,0,0.000228495099817922,1.71832685341288,7.90203291948818,0.140670662288924,12.3813925224973,0.006842168263134
"159",158,0,23740.7037354912,0.380891471407767,0.0400270610531322,0,0,0,0.000228484670217017,1.71831909368751,7.90245665809252,0.140957473497773,12.3793793823562,0.00684233555428224
"160",159,0,23740.7037354912,0.382220518778679,0.0400084409086578,0,0,0,0.000228473884795116,1.71831138192711,7.90288035638872,0.141241270468524,12.3773690278322,0.00684249013065565
"161",160,0,23740.7037354912,0.383548274822113,0.0399913278185818,0,0,0,0.000228462748961444,1.7183037149302,7.9033040174166,0.141522095291828,12.3753614351106,0.00684263218050624
"162",161,0,23740.7037354912,0.384874737721952,0.039975705501661,0,0,0,0.000228451268053212,1.71829608954524,7.90372764418259,0.141799989506756,12.3733565807035,0.00684276188962797
"163",162,0,23740.7037354912,0.386199905710017,0.0399615578368702,0,0,0,0.000228439447336533,1.71828850266998,7.90415123966009,0.142074994107612,12.3713544414461,0.006842879441387
"164",163,0,23740.7037354912,0.387523777065414,0.0399488688618554,0,0,0,0.000228427292007326,1.71828095125076,7.90457480678982,0.142347149550653,12.3693549944921,0.00684298501675156
"165",164,0,23740.7037354912,0.388846350113891,0.0399376227714015,0,0,0,0.000228414807192214,1.7182734322819,7.90499834848012,0.142616495760746,12.3673582173098,0.00684307879432149
"166",165,0,23740.7037354912,0.390167623227207,0.039927803915915,0,0,0,0.000228401997949401,1.71826594280507,7.90542186760727,0.142883072137934,12.3653640876777,0.00684316095035741
"167",166,0,23740.7037354912,0.391487594822499,0.0399193967999212,0,0,0,0.000228388869269549,1.71825847990865,7.90584536701583,0.14314691756393,12.3633725836805,0.00684323165880954
"168",167,0,23740.7037354912,0.392806263361668,0.0399123860805751,0,0,0,0.000228375426076636,1.7182510407271,7.90626884951894,0.143408070408532,12.3613836837051,0.00684329109134621
"169",168,0,23740.7037354912,0.394123627350766,0.0399067565661874,0,0,0,0.000228361673228803,1.71824362244037,7.90669231789864,0.14366656853596,12.3593973664369,0.00684333941738198
"170",169,0,23740.7037354912,0.395439685339391,0.0399024932147636,0,0,0,0.000228347615519198,1.71823622227327,7.90711577490616,0.143922449311124,12.357413610855,0.00684337680410548
"171",170,0,23740.7037354912,0.396754435920092,0.039899581132558,0,0,0,0.000228333257676798,1.7182288374949,7.90753922326227,0.144175749605809,12.3554323962296,0.00684340341650687
"172",171,0,23740.7037354912,0.398067877727779,0.0398980055726409,0,0,0,0.000228318604367231,1.71822146541802,7.90796266565755,0.144426505804794,12.3534537021168,0.00684341941740503
"173",172,0,23740.7037354912,0.399380009439144,0.0398977519334796,0,0,0,0.000228303660193582,1.71821410339852,7.90838610475268,0.144674753811897,12.351477508356,0.00684342496747437
"174",173,0,23740.7037354912,0.400690829772083,0.0398988057575327,0,0,0,0.000228288429697189,1.7182067488348,7.90880954317878,0.144920529055941,12.3495037950653,0.00684342022527133
"175",174,0,23740.7037354912,0.402000337485133,0.0399011527298586,0,0,0,0.00022827291735843,1.71819939916721,7.90923298353766,0.145163866496659,12.3475325426382,0.00684340534726062
"176",175,0,23740.7037354912,0.403308531376908,0.0399047786767364,0,0,0,0.000228257127597503,1.71819205187752,7.90965642840217,0.145404800630522,12.3455637317401,0.00684338048784108
"177",176,0,23740.7037354912,0.404615410285548,0.0399096695643004,0,0,0,0.000228241064775186,1.71818470448833,7.91007988031641,0.145643365496502,12.3435973433042,0.00684334579937127
"178",177,0,23740.7037354912,0.405920973088174,0.0399158114971876,0,0,0,0.000228224733193605,1.71817735456253,7.91050334179608,0.145879594681764,12.3416333585283,0.00684330143219473
"179",178,0,23740.7037354912,0.407225218700345,0.0399231907171981,0,0,0,0.000228208137096971,1.71816999970276,7.91092681532875,0.146113521327287,12.3396717588713,0.00684324753466499
"180",179,0,23740.7037354912,0.408528146075529,0.0399317936019682,0,0,0,0.000228191280672325,1.7181626375509,7.91135030337411,0.146345178133427,12.3377125260496,0.00684318425317018
"181",180,0,23740.7037354912,0.409829754204576,0.0399416066636566,0,0,0,0.000228174168050267,1.71815526578749,7.91177380836431,0.146574597365405,12.3357556420337,0.0068431117321575
"182",181,0,23740.7037354912,0.411130042115197,0.0399526165476422,0,0,0,0.000228156803305672,1.71814788213129,7.91219733270417,0.146801810858733,12.3338010890449,0.00684303011415724
"183",182,0,23740.7037354912,0.412429008871454,0.0399648100312356,0,0,0,0.000228139190458406,1.71814048433867,7.91262087877148,0.147026850024577,12.3318488495517,0.00684293953980662
"184",183,0,23740.7037354912,0.413726653573251,0.0399781740224018,0,0,0,0.000228121333474023,1.71813307020317,7.91304444891727,0.147249745855051,12.3298989062669,0.00684284014787328
"185",184,0,23740.7037354912,0.415022975355836,0.0399926955584958,0,0,0,0.000228103236264462,1.71812563755499,7.91346804546611,0.147470528928455,12.327951242144,0.00684273207527856
"186",185,0,23740.7037354912,0.416317973389306,0.0400083618050102,0,0,0,0.000228084902688728,1.71811818426046,7.91389167071629,0.147689229414442,12.3260058403741,0.00684261545712044
"187",186,0,23740.7037354912,0.417611646878118,0.0400251600543342,0,0,0,0.000228066336553572,1.71811070822159,7.91431532694018,0.147905877079133,12.3240626843828,0.00684249042669623
"188",187,0,23740.7037354912,0.418903995060611,0.0400430777245255,0,0,0,0.000228047541614153,1.71810320737558,7.91473901638442,0.14812050129016,12.322121757827,0.00684235711552497
"189",188,0,23740.7037354912,0.420195017208529,0.0400621023580927,0,0,0,0.000228028521574702,1.71809567969431,7.91516274127021,0.14833313102166,12.3201830445916,0.00684221565336962
"190",189,0,23740.7037354912,0.42148471262655,0.0400822216207907,0,0,0,0.000228009280089169,1.71808812318391,7.91558650379355,0.148543794859197,12.318246528787,0.0068420661682589
"191",190,0,23740.7037354912,0.422773080651824,0.0401034233004262,0,0,0,0.000227989820761866,1.71808053588429,7.91601030612552,0.148752521004638,12.3163121947454,0.00684190878650896
"192",191,0,23740.7037354912,0.424060120653515,0.040125695305676,0,0,0,0.000227970147148105,1.71807291586864,7.91643415041248,0.148959337280962,12.3143800270182,0.0068417436327447
"193",192,0,23740.7037354912,0.425345832032349,0.0401490256649154,0,0,0,0.000227950262754817,1.71806526124305,7.91685803877635,0.149164271137011,12.312450010373,0.00684157082992089
"194",193,0,23740.7037354912,0.426630214220168,0.0401734025250588,0,0,0,0.000227930171041178,1.71805757014597,7.91728197331486,0.149367349652192,12.3105221297908,0.00684139049934304
"195",194,0,23740.7037354912,0.42791326667949,0.0401988141504107,0,0,0,0.000227909875419216,1.71804984074786,7.91770595610179,0.149568599541113,12.3085963704626,0.00684120276068803
"196",195,0,23740.7037354912,0.429194988903071,0.0402252489215279,0,0,0,0.000227889379254415,1.71804207125069,7.91812998918719,0.149768047158173,12.3066727177875,0.00684100773202441
"197",196,0,23740.7037354912,0.430475380413479,0.040252695334093,0,0,0,0.000227868685866311,1.71803425988754,7.91855407459761,0.149965718502084,12.3047511573689,0.00684080552983254
"198",197,0,23740.7037354912,0.431754440762669,0.040281141997798,0,0,0,0.000227847798529076,1.71802640492215,7.9189782143364,0.150161639220357,12.3028316750125,0.00684059626902449
"199",198,0,23740.7037354912,0.433032169531561,0.0403105776352388,0,0,0,0.000227826720472107,1.71801850464854,7.91940241038386,0.150355834613715,12.300914256723,0.00684038006296365
"200",199,0,23740.7037354912,0.434308566329633,0.0403409910808211,0,0,0,0.000227805454880592,1.71801055739055,7.91982666469754,0.150548329640467,12.298998888702,0.00684015702348415
"201",200,0,23740.7037354912,0.435583630794504,0.0403723712796751,0,0,0,0.000227784004896078,1.71800256150146,7.9202509792124,0.150739148920821,12.2970855573447,0.00683992726091001
"202",201,0,23740.7037354912,0.436857362591539,0.0404047072865824,0,0,0,0.000227762373617034,1.71799451536357,7.92067535584111,0.150928316741152,12.2951742492377,0.0068396908840741
"203",202,0,23740.7037354912,0.438129761413447,0.0404379882649118,0,0,0,0.000227740564099397,1.71798641738782,7.92109979647421,0.151115857058213,12.2932649511563,0.00683944800033682
"204",203,0,23740.7037354912,0.439400826979889,0.0404722034855664,0,0,0,0.000227718579357123,1.71797826601336,7.92152430298039,0.151301793503298,12.2913576500619,0.00683919871560462
"205",204,0,23740.7037354912,0.440670559037088,0.0405073423259396,0,0,0,0.000227696422362721,1.7179700597072,7.92194887720664,0.151486149386354,12.2894523330995,0.00683894313434825
"206",205,0,23740.7037354912,0.441938957357451,0.0405433942688822,0,0,0,0.000227674096047789,1.71796179696381,7.92237352097855,0.151668947700045,12.287548987595,0.0068386813596208
"207",206,0,23740.7037354912,0.443206021739184,0.040580348901679,0,0,0,0.000227651603303533,1.71795347630474,7.92279823610043,0.151850211123766,12.2856476010532,0.00683841349307555
"208",207,0,23740.7037354912,0.444471752005925,0.0406181959150345,0,0,0,0.000227628946981292,1.71794509627824,7.92322302435563,0.152029962027608,12.283748161155,0.00683813963498356
"209",208,0,23740.7037354912,0.445736148006372,0.04065692510207,0,0,0,0.000227606129893047,1.71793665545889,7.92364788750667,0.152208222476276,12.281850655755,0.00683785988425108
"210",209,0,23740.7037354912,0.446999209613918,0.0406965263573283,0,0,0,0.000227583154811925,1.71792815244726,7.92407282729546,0.152385014232962,12.2799550728792,0.00683757433843676
"211",210,0,23740.7037354912,0.448260936726295,0.0407369896757895,0,0,0,0.000227560024472702,1.71791958586951,7.92449784544354,0.152560358763165,12.2780614007229,0.00683728309376861
"212",211,0,23740.7037354912,0.449521329265218,0.0407783051518956,0,0,0,0.000227536741572292,1.71791095437705,7.92492294365228,0.152734277238472,12.2761696276477,0.0068369862451608
"213",212,0,23740.7037354912,0.450780387176033,0.0408204629785844,0,0,0,0.000227513308770238,1.71790225664622,7.92534812360305,0.152906790540289,12.2742797421802,0.00683668388623022
"214",213,0,23740.7037354912,0.452038110427374,0.0408634534463329,0,0,0,0.00022748972868919,1.71789349137789,7.92577338695744,0.15307791926353,12.2723917330088,0.0068363761093129
"215",214,0,23740.7037354912,0.453294499010819,0.0409072669422096,0,0,0,0.000227466003915378,1.71788465729716,7.92619873535748,0.153247683720257,12.2705055889821,0.00683606300548016
"216",215,0,23740.7037354912,0.454549552940557,0.0409518939489362,0,0,0,0.000227442136999087,1.71787575315298,7.9266241704258,0.15341610394328,12.2686212991063,0.00683574466455458
"217",216,0,23740.7037354912,0.455803272253051,0.0409973250439584,0,0,0,0.000227418130455115,1.71786677771786,7.92704969376584,0.153583199689712,12.2667388525434,0.00683542117512584
"218",217,0,23740.7037354912,0.457055657006711,0.0410435508985248,0,0,0,0.000227393986763231,1.71785772978751,7.92747530696207,0.153748990444484,12.2648582386088,0.00683509262456631
"219",218,0,23740.7037354912,0.458306707281572,0.0410905622767757,0,0,0,0.000227369708368626,1.71784860818055,7.92790101158012,0.153913495423808,12.2629794467692,0.00683475909904645
"220",219,0,23740.7037354912,0.459556423178971,0.0411383500348401,0,0,0,0.000227345297682363,1.71783941173813,7.92832680916704,0.154076733578612,12.2611024666406,0.00683442068355005
"221",220,0,23740.7037354912,0.460804804821232,0.0411869051199411,0,0,0,0.000227320757081812,1.71783013932366,7.92875270125144,0.154238723597921,12.2592272879862,0.00683407746188926
"222",221,0,23740.7037354912,0.462051852351356,0.0412362185695107,0,0,0,0.000227296088911086,1.7178207898225,7.92917868934369,0.154399483912206,12.2573539007145,0.0068337295167195
"223",222,0,23740.7037354912,0.46329756593271,0.0412862815103123,0,0,0,0.000227271295481475,1.71781136214161,7.92960477493609,0.154559032696684,12.255482294877,0.0068333769295541
"224",223,0,23740.7037354912,0.464541945748726,0.0413370851575722,0,0,0,0.000227246379071862,1.71780185520928,7.9300309595031,0.154717387874587,12.2536124606663,0.00683301978077881
"225",224,0,23740.7037354912,0.465784992002599,0.0413886208141188,0,0,0,0.00022722134192915,1.71779226797482,7.93045724450146,0.154874567120384,12.2517443884144,0.00683265814966615
"226",225,0,23740.7037354912,0.467026704916992,0.0414408798695311,0,0,0,0.000227196186268669,1.71778259940826,7.93088363137039,0.155030587862969,12.2498780685906,0.00683229211438957
"227",226,0,23740.7037354912,0.468267084733741,0.0414938537992938,0,0,0,0.000227170914274588,1.71777284850006,7.93131012153179,0.155185467288806,12.2480134917994,0.00683192175203742
"228",227,0,23740.7037354912,0.469506131713571,0.0415475341639625,0,0,0,0.000227145528100317,1.71776301426081,7.93173671639038,0.155339222345039,12.2461506487789,0.00683154713862676
"229",228,0,23740.7037354912,0.470743846135809,0.0416019126083352,0,0,0,0.000227120029868905,1.71775309572095,7.93216341733391,0.155491869742561,12.2442895303988,0.00683116834911704
"230",229,0,23740.7037354912,0.471980228298101,0.0416569808606327,0,0,0,0.000227094421673434,1.7177430919305,7.93259022573329,0.155643425959053,12.2424301276587,0.00683078545742358
"231",230,0,23740.7037354912,0.473215278516135,0.0417127307316864,0,0,0,0.000227068705577406,1.71773300195876,7.93301714294279,0.155793907241975,12.240572431686,0.00683039853643084
"232",231,0,23740.7037354912,0.474448997123372,0.0417691541141344,0,0,0,0.000227042883615128,1.71772282489405,7.9334441703002,0.155943329611527,12.2387164337345,0.00683000765800567
"233",232,0,23740.7037354912,0.475681384470768,0.041826242981625,0,0,0,0.000227016957792092,1.71771255984342,7.93387130912699,0.156091708863579,12.2368621251822,0.00682961289301022
"234",233,0,23740.7037354912,0.476912440926512,0.0418839893880277,0,0,0,0.000226990930085343,1.71770220593243,7.9342985607285,0.156239060572552,12.23500949753,0.00682921431131483
