t,yr,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,d_IM_a,d_IM_b,d_shootP,d_litterP,d_ROP_a,d_LOP_a,d_PIP_a,d_DIP_a,d_rootP,d_ROP_b,d_LOP_b,d_PIP_b,d_DIP_b,r_sed_IM,r_sed_OM,r_diffus,r_decay_litter,r_decay_labile,r_decay_refrac,r_mort_shoot,r_mort_root,r_adsorp,r_assim,shootM,rootM,BM,litterM,OM_a,OM_b,TM_a,TM_b,TP,H_b,Z_a,Z_w,H_w,H_a,LOI_a,LOI_b,BD_b,PD_a,PD_b,phi_a,phi_b,V_pore_a,V_pore_b,V_w_b,V_w_a,V_w,d_V_w,TW,Q_ET,Q_precip,Q_ground,Q_in,Q_out
9.972366,0.02730285,0.1411955,29038.77,0.03494913,0.0001890511,5.323804e-05,0.0001993663,0.0004602973,0.2185522,1.023806,7.25467,0.01509246,6.982486,0.05361934,-0.01684006,0.0186265,0.003064024,3.266077e-05,-6.130867e-07,-4.066441e-06,-5.48986e-05,0.007486994,0.002087067,0.0002032664,0.0006638053,-0.0175058,0.0007675105,0.1319199,0.01119321,0.2005062,0.009879656,0.009879656,0,0.0009879656,0.0009879656,-0.1870158,0.005853201,34.94913,1023.806,1058.755,0.1890511,35.39078,8293.568,35.53198,37332.34,15.58408,0.1121637,0.01216374,0.4890155,0.4768518,-0.01216374,0.9960262,0.2221551,332837.9,2047505,2047505,1,0.8374422,-0.01216374,0.09393065,0.09393065,0.4768518,0.5707824,-0.008275601,19.82105,0.005042106,0,0,0.0005201958,0.007142973
9.972366,0.02730285,0.1411955,29038.77,0.03494913,0.0001890512,5.323804e-05,0.0001993663,0.0004602974,0.2185523,1.023806,7.25467,0.01509246,6.982486,0.05361933,-0.01684006,0.0186265,0.003064024,3.266077e-05,-6.130867e-07,-4.066441e-06,-5.489861e-05,0.007486993,0.002087067,0.0002032664,0.0006638053,-0.0175058,0.0007675129,0.1319199,0.01119321,0.2005062,0.009879656,0.009879656,0,0.0009879656,0.0009879656,-0.1870158,0.005853201,34.94913,1023.806,1058.755,0.1890512,35.39078,8293.568,35.53198,37332.34,15.58408,0.1121637,0.01216374,0.4890155,0.4768518,-0.01216374,0.9960262,0.2221551,332837.9,2047505,2047505,1,0.8374422,-0.01216374,0.09393065,0.09393065,0.4768518,0.5707824,-0.008275601,19.82105,0.005042106,0,0,0.0005201958,0.007142973
10.02959,0.02745953,0.1402123,29038.77,0.03512462,0.0001909263,5.319779e-05,0.0001991134,0.0004570921,0.2189725,1.023925,7.254682,0.01513047,6.981487,0.05366286,-0.01705787,0.01851895,0.003077332,3.296002e-05,-6.826868e-07,-4.347361e-06,-5.560865e-05,0.007380555,0.002096132,0.0002041859,0.0006664487,-0.01740769,0.0007255682,0.132078,0.01120661,0.1988017,0.009923128,0.009923128,0,0.0009923128,0.0009923128,-0.185964,0.005877318,35.12462,1023.925,1059.05,0.1909263,35.56786,8293.737,35.70807,37332.51,15.58388,0.1121657,0.01216573,0.488447,0.4762812,-0.01216573,0.9960734,0.2221586,332833.5,2047498,2047498,1,0.8374438,-0.01216573,0.09393249,0.09393249,0.4762812,0.5702137,-0.00821331,19.88594,0.005088808,0,0,0.0004762812,0.007170851
10.02959,0.02745953,0.1402233,29038.77,0.03512481,0.0001909284,5.320043e-05,0.0001991235,0.000457128,0.2189768,1.023925,7.254682,0.01513052,6.981487,0.05366219,-0.01705949,0.01852041,0.003077332,3.29602e-05,-6.827562e-07,-4.34773e-06,-5.561394e-05,0.007378816,0.002096132,0.000204186,0.0006664486,-0.01740885,0.0007284056,0.132078,0.01120661,0.198773,0.009923128,0.009923128,0,0.0009923128,0.0009923128,-0.1859764,0.005877317,35.12481,1023.925,1059.05,0.1909284,35.56807,8293.737,35.70829,37332.51,15.58389,0.1121657,0.01216573,0.488447,0.4762812,-0.01216573,0.9960731,0.2221586,332833.5,2047498,2047498,1,0.8374438,-0.01216573,0.09393249,0.09393249,0.4762812,0.5702137,-0.00821331,19.88594,0.005088808,0,0,0.0004762812,0.007170851
10.08682,0.02761621,0.1392519,29038.77,0.0353015,0.0001928253,5.316201e-05,0.0001988769,0.0004539612,0.2194002,1.024046,7.254693,0.01516877,6.980493,0.05370222,-0.01684896,0.01841018,0.003098411,3.334545e-05,-6.489835e-07,-4.23005e-06,-5.492759e-05,0.007435697,0.00211049,0.0002056202,0.000670765,-0.017317,0.000671897,0.1322078,0.01121763,0.1971858,0.00999167,0.00999167,0,0.000999167,0.000999167,-0.1849911,0.005916253,35.3015,1024.046,1059.347,0.1928253,35.74636,8293.908,35.88562,37332.68,15.5837,0.1121677,0.01216773,0.4879813,0.4758135,-0.01216773,0.9961196,0.2221621,332829.1,2047490,2047490,1,0.8374454,-0.01216773,0.09393435,0.09393435,0.4758135,0.5697479,-0.008291683,19.98768,0.005187218,0,0,0.0004758135,0.006859045
10.08682,0.02761621,0.139251,29038.77,0.03530149,0.0001928253,5.316183e-05,0.0001988762,0.0004539582,0.2193999,1.024046,7.254693,0.01516877,6.980493,0.05370241,-0.01684882,0.01841006,0.003098411,3.334544e-05,-6.489789e-07,-4.230025e-06,-5.492716e-05,0.007435997,0.00211049,0.0002056202,0.000670765,-0.01731668,0.0006712761,0.1322078,0.01121763,0.1971906,0.00999167,0.00999167,0,0.000999167,0.000999167,-0.1849876,0.005916253,35.30149,1024.046,1059.347,0.1928253,35.74635,8293.908,35.8856,37332.68,15.5837,0.1121677,0.01216773,0.4879813,0.4758135,-0.01216773,0.9961196,0.2221621,332829.1,2047490,2047490,1,0.8374454,-0.01216773,0.09393435,0.09393435,0.4758135,0.5697479,-0.008291683,19.98768,0.005187218,0,0,0.0004758135,0.006859045
10.14405,0.02777289,0.138303,29038.77,0.03547959,0.0001947466,5.312813e-05,0.000198647,0.0004508679,0.219831,1.024167,7.254705,0.01520732,6.979505,0.05373875,-0.01664257,0.01830273,0.003119633,3.373562e-05,-6.153067e-07,-4.113082e-06,-5.425478e-05,0.00748709,0.002124946,0.0002070648,0.0006751076,-0.01723142,0.0006275918,0.1323379,0.01122867,0.1954983,0.01006068,0.01006068,0,0.001006068,0.001006068,-0.1840726,0.005955435,35.47959,1024.167,1059.647,0.1947466,35.92612,8294.079,36.06442,37332.85,15.58353,0.1121698,0.01216975,0.4875156,0.4753458,-0.01216975,0.9961651,0.2221657,332824.6,2047483,2047483,1,0.8374469,-0.01216975,0.09393622,0.09393622,0.4753458,0.569282,-0.008370056,20.08942,0.005285629,0,0,0.0004753458,0.006547239
10.14405,0.02777289,0.1382927,29038.77,0.03547941,0.0001947447,5.312566e-05,0.0001986375,0.0004508341,0.2198269,1.024167,7.254705,0.01520728,6.979504,0.0537395,-0.01664106,0.01830136,0.003119633,3.373545e-05,-6.15245e-07,-4.112748e-06,-5.424985e-05,0.007488885,0.002124946,0.0002070648,0.0006751078,-0.01723011,0.0006245377,0.1323379,0.01122867,0.1955279,0.01006068,0.01006068,0,0.001006068,0.001006068,-0.1840586,0.005955437,35.47941,1024.167,1059.646,0.1947447,35.92592,8294.079,36.06421,37332.85,15.58353,0.1121698,0.01216975,0.4875156,0.4753458,-0.01216975,0.9961654,0.2221657,332824.6,2047483,2047483,1,0.8374469,-0.01216975,0.09393622,0.09393622,0.4753458,0.569282,-0.008370056,20.08942,0.005285629,0,0,0.0004753458,0.006547239
10.20128,0.02792957,0.1373463,29038.78,0.03565855,0.0001966866,5.309141e-05,0.0001984055,0.0004477488,0.2202569,1.024289,7.254717,0.01524604,6.978521,0.05377408,-0.01643587,0.01819401,0.003141,3.413027e-05,-5.815378e-07,-3.995819e-06,-5.358092e-05,0.007538459,0.0021395,0.0002085198,0.0006794771,-0.01714805,0.0005861324,0.1324682,0.01123973,0.1938003,0.01013018,0.01013018,0,0.001013018,0.001013018,-0.1831777,0.005994868,35.65855,1024.289,1059.947,0.1966866,36.10674,8294.252,36.24408,37333.03,15.58336,0.1121718,0.01217178,0.4870499,0.4748781,-0.01217178,0.9962105,0.2221693,332820.1,2047475,2047475,1,0.8374485,-0.01217178,0.0939381,0.0939381,0.4748781,0.5688162,-0.008448428,20.19116,0.005384039,0,0,0.0004748781,0.006235434
10.20128,0.02792957,0.1373463,29038.78,0.03565855,0.0001966866,5.309141e-05,0.0001984055,0.0004477488,0.220257,1.024289,7.254717,0.01524604,6.978521,0.05377403,-0.01643587,0.01819401,0.003141,3.413027e-05,-5.815378e-07,-3.995819e-06,-5.358093e-05,0.007538394,0.0021395,0.0002085198,0.0006794771,-0.01714814,0.0005862832,0.1324682,0.01123973,0.1937993,0.01013018,0.01013018,0,0.001013018,0.001013018,-0.1831786,0.005994868,35.65855,1024.289,1059.947,0.1966866,36.10674,8294.252,36.24408,37333.03,15.58336,0.1121718,0.01217178,0.4870499,0.4748781,-0.01217178,0.9962105,0.2221693,332820.1,2047475,2047475,1,0.8374485,-0.01217178,0.0939381,0.0939381,0.4748781,0.5688162,-0.008448428,20.19116,0.005384039,0,0,0.0004748781,0.006235434
10.38019,0.02841942,0.1344619,29038.78,0.03622657,0.0002029056,5.299678e-05,0.0001977231,0.0004383458,0.2216181,1.024676,7.254755,0.01536884,6.975474,0.05387189,-0.01581047,0.01786694,0.003208741,3.539629e-05,-4.762864e-07,-3.632366e-06,-5.154212e-05,0.007679847,0.002185642,0.0002131366,0.0006933097,-0.01691025,0.000501771,0.1328774,0.01127444,0.1881004,0.01035055,0.01035055,0,0.001035055,0.001035055,-0.1806234,0.006119766,36.22657,1024.676,1060.902,0.2029056,36.68019,8294.799,36.81466,37333.58,15.58288,0.1121782,0.01217823,0.4855941,0.4734159,-0.01217823,0.9963476,0.2221807,332805.9,2047452,2047452,1,0.8374536,-0.01217823,0.09394406,0.09394406,0.4734159,0.5673599,-0.008693452,20.50923,0.005691708,0,0,0.0004734159,0.005260604
10.38019,0.02841942,0.1344619,29038.78,0.03622657,0.0002029056,5.299678e-05,0.0001977231,0.0004383459,0.2216187,1.024676,7.254755,0.01536884,6.975475,0.05387042,-0.01581047,0.01786695,0.003208741,3.539629e-05,-4.762865e-07,-3.632367e-06,-5.154213e-05,0.007677937,0.002185642,0.0002131366,0.0006933097,-0.01691283,0.0005062557,0.1328774,0.01127444,0.1880702,0.01035055,0.01035055,0,0.001035055,0.001035055,-0.1806509,0.006119766,36.22657,1024.676,1060.902,0.2029056,36.6802,8294.799,36.81466,37333.58,15.58288,0.1121782,0.01217823,0.4855941,0.4734159,-0.01217823,0.9963476,0.2221807,332805.9,2047452,2047452,1,0.8374536,-0.01217823,0.09394406,0.09394406,0.4734159,0.5673599,-0.008693452,20.50923,0.005691708,0,0,0.0004734159,0.005260604
10.55911,0.02890927,0.1316873,29038.78,0.03680683,0.0002093554,5.292097e-05,0.0001971055,0.0004293005,0.2230028,1.025071,7.254793,0.01549415,6.972467,0.05395923,-0.01520866,0.01755247,0.003277929,3.671175e-05,-3.711439e-07,-3.271848e-06,-4.958024e-05,0.00780739,0.00223277,0.0002178584,0.000707407,-0.01669179,0.0004558647,0.1332891,0.01130937,0.1820504,0.01057571,0.01057571,0,0.001057571,0.001057571,-0.1782755,0.006247149,36.80683,1025.071,1061.878,0.2093554,37.26622,8295.358,37.3979,37334.14,15.58248,0.1121848,0.01218481,0.4841384,0.4719536,-0.01218481,0.9964788,0.2221923,332791.4,2047427,2047427,1,0.8374587,-0.01218481,0.09395014,0.09395014,0.4719536,0.5659037,-0.008938477,20.82731,0.005999378,0,0,0.0004719536,0.004285774
10.55911,0.02890927,0.1316874,29038.78,0.03680684,0.0002093555,5.292098e-05,0.0001971055,0.0004293008,0.223004,1.025071,7.254793,0.01549415,6.972468,0.05395638,-0.01520867,0.01755248,0.003277929,3.671175e-05,-3.71144e-07,-3.271849e-06,-4.958028e-05,0.007803692,0.00223277,0.0002178584,0.000707407,-0.0166968,0.0004645648,0.1332891,0.01130937,0.1819916,0.01057571,0.01057571,0,0.001057571,0.001057571,-0.1783289,0.006247149,36.80684,1025.071,1061.878,0.2093555,37.26622,8295.358,37.39791,37334.14,15.58248,0.1121848,0.01218481,0.4841384,0.4719536,-0.01218481,0.9964788,0.2221923,332791.4,2047427,2047427,1,0.8374587,-0.01218481,0.09395014,0.09395014,0.4719536,0.5659037,-0.008938477,20.82731,0.005999378,0,0,0.0004719536,0.004285774
10.73803,0.02939912,0.1290183,29038.78,0.03739961,0.0002160453,5.286397e-05,0.0001965521,0.0004205998,0.2244102,1.025475,7.254833,0.01562199,6.969499,0.05403928,-0.01462942,0.01725018,0.003348596,3.807862e-05,-2.659941e-07,-2.913917e-06,-4.769192e-05,0.007925302,0.002280904,0.0002226875,0.0007217733,-0.01648709,0.0004387686,0.1337033,0.01134452,0.1757119,0.01080577,0.01080577,0,0.001080577,0.001080577,-0.1760745,0.006377064,37.39961,1025.475,1062.874,0.2160453,37.86507,8295.929,37.99409,37334.71,15.58216,0.1121915,0.01219152,0.4826829,0.4704914,-0.01219152,0.9966043,0.2222042,332776.6,2047402,2047402,1,0.837464,-0.01219152,0.09395636,0.09395636,0.4704914,0.5644477,-0.009183501,21.14538,0.006307048,0,0,0.0004704914,0.003310945
10.73803,0.02939912,0.1290184,29038.78,0.03739961,0.0002160454,5.286398e-05,0.0001965522,0.0004206,0.2244109,1.025475,7.254833,0.01562199,6.969499,0.05403761,-0.01462943,0.01725019,0.003348596,3.807862e-05,-2.659943e-07,-2.913918e-06,-4.769195e-05,0.007923134,0.002280904,0.0002226875,0.0007217733,-0.01649004,0.0004438831,0.1337033,0.01134452,0.1756773,0.01080577,0.01080577,0,0.001080577,0.001080577,-0.1761059,0.006377064,37.39961,1025.475,1062.874,0.2160454,37.86508,8295.929,37.99409,37334.71,15.58216,0.1121915,0.01219152,0.4826829,0.4704914,-0.01219152,0.9966043,0.2222042,332776.6,2047402,2047402,1,0.837464,-0.01219152,0.09395636,0.09395636,0.4704914,0.5644477,-0.009183501,21.14538,0.006307048,0,0,0.0004704914,0.003310945
10.91695,0.02988897,0.1264511,29038.79,0.03800517,0.0002229844,5.28258e-05,0.0001960627,0.0004122306,0.2258386,1.025887,7.254873,0.01575244,6.966567,0.05411712,-0.01407174,0.01695964,0.003420772,3.949895e-05,-1.6072e-07,-2.558231e-06,-4.587388e-05,0.008040218,0.002330067,0.0002276266,0.0007364129,-0.01628719,0.0004350728,0.1341201,0.01137989,0.1691861,0.01104084,0.01104084,0,0.001104084,0.001104084,-0.1739252,0.006509554,38.00517,1025.887,1063.892,0.2229844,38.47704,8296.513,38.60349,37335.3,15.58192,0.1121984,0.01219839,0.4812275,0.4690291,-0.01219839,0.9967244,0.2222163,332761.5,2047377,2047377,1,0.8374694,-0.01219839,0.09396271,0.09396271,0.4690291,0.5629918,-0.009428525,21.46346,0.006614718,0,0,0.0004690291,0.002336115
10.91695,0.02988897,0.1264512,29038.79,0.03800517,0.0002229846,5.28258e-05,0.0001960627,0.0004122308,0.2258389,1.025887,7.254873,0.01575244,6.966567,0.05411644,-0.01407175,0.01695965,0.003420772,3.949895e-05,-1.607201e-07,-2.558231e-06,-4.587391e-05,0.008039338,0.002330067,0.0002276266,0.0007364129,-0.01628839,0.0004371535,0.1341201,0.01137989,0.1691719,0.01104084,0.01104084,0,0.001104084,0.001104084,-0.173938,0.006509554,38.00517,1025.887,1063.892,0.2229846,38.47704,8296.513,38.60349,37335.3,15.58192,0.1121984,0.01219839,0.4812275,0.4690291,-0.01219839,0.9967244,0.2222163,332761.5,2047377,2047377,1,0.8374694,-0.01219839,0.09396271,0.09396271,0.4690291,0.5629918,-0.009428525,21.46346,0.006614718,0,0,0.0004690291,0.002336115
11.10465,0.03040287,0.1238637,29038.79,0.03865443,0.0002305411,5.280601e-05,0.0001956174,0.0004037958,0.2273591,1.02633,7.254916,0.01589212,6.963529,0.05419867,-0.01380701,0.01667225,0.003476201,4.07912e-05,-1.748625e-07,-2.63582e-06,-4.501086e-05,0.007607399,0.002367823,0.0002314718,0.0007473661,-0.01607866,0.0004994183,0.1346015,0.01142073,0.1618633,0.01122209,0.01122209,0,0.001122209,0.001122209,-0.1716835,0.006609639,38.65443,1026.33,1064.984,0.2305411,39.1334,8297.138,39.25726,37335.93,15.58176,0.1122057,0.01220574,0.4795575,0.4673518,-0.01220574,0.9968448,0.2222293,332745.3,2047350,2047350,1,0.8374751,-0.01220574,0.09396952,0.09396952,0.4673518,0.5613213,-0.009588681,21.70413,0.006794295,0.0004252848,0,0.0004673518,0.002414436
11.10465,0.03040287,0.1238347,29038.79,0.03865245,0.0002305199,5.279431e-05,0.0001955752,0.0004037012,0.2273072,1.026328,7.254916,0.01589169,6.963529,0.05420449,-0.01380296,0.01666834,0.003476204,4.078922e-05,-1.746685e-07,-2.634647e-06,-4.499765e-05,0.007625415,0.002367825,0.0002314713,0.000747369,-0.01606848,0.0004714664,0.1346015,0.01142073,0.1621734,0.01122209,0.01122209,0,0.001122209,0.001122209,-0.171575,0.006609659,38.65245,1026.328,1064.981,0.2305199,39.13134,8297.136,39.25518,37335.93,15.58171,0.1122057,0.01220572,0.4795575,0.4673518,-0.01220572,0.9968454,0.2222293,332745.3,2047350,2047350,1,0.8374751,-0.01220572,0.0939695,0.0939695,0.4673518,0.5613212,-0.009588681,21.70413,0.006794295,0.0004252848,0,0.0004673518,0.002414436
10.99945,0.03011484,0.1253007,29038.79,0.03828877,0.0002262708,5.281455e-05,0.0001958584,0.0004084802,0.2265042,1.02608,7.254892,0.01581347,6.965227,0.05415267,-0.01382161,0.01682954,0.00345457,4.017245e-05,-1.121031e-07,-2.394884e-06,-4.505844e-05,0.008092709,0.002353089,0.0002299418,0.0007432565,-0.01619595,0.0004367196,0.1343132,0.01139627,0.1661211,0.01115094,0.01115094,0,0.001115094,0.001115094,-0.1729441,0.006571526,38.28877,1026.08,1064.369,0.2262708,38.76371,8296.786,38.88901,37335.57,15.58184,0.1122016,0.0122016,0.4805565,0.4683549,-0.0122016,0.996778,0.222222,332754.4,2047365,2047365,1,0.8374719,-0.0122016,0.09396568,0.09396568,0.4683549,0.5623205,-0.009541507,21.61012,0.006756586,0,0,0.0004683549,0.001886616
10.99945,0.03011484,0.1253006,29038.79,0.03828878,0.000226271,5.281455e-05,0.0001958584,0.0004084799,0.2265042,1.02608,7.254892,0.01581347,6.965227,0.05415264,-0.0138216,0.01682952,0.00345457,4.017246e-05,-1.121031e-07,-2.394884e-06,-4.50584e-05,0.008092678,0.002353089,0.0002299418,0.0007432565,-0.01619599,0.0004367916,0.1343132,0.01139627,0.1661206,0.01115094,0.01115094,0,0.001115094,0.001115094,-0.1729446,0.006571526,38.28878,1026.08,1064.369,0.226271,38.76372,8296.786,38.88902,37335.57,15.58184,0.1122016,0.0122016,0.4805565,0.4683549,-0.0122016,0.996778,0.222222,332754.4,2047365,2047365,1,0.8374719,-0.0122016,0.09396568,0.09396568,0.4683549,0.5623205,-0.009541507,21.61012,0.006756586,0,0,0.0004683549,0.001886616
11.08194,0.03034071,0.1241706,29038.79,0.03857517,0.000229613,5.280731e-05,0.0001956675,0.0004047962,0.2271741,1.026276,7.254911,0.01587507,6.963895,0.05418867,-0.01380966,0.01670581,0.003471547,4.065712e-05,-1.611469e-07,-2.583222e-06,-4.501948e-05,0.007713181,0.002364653,0.0002311423,0.0007464833,-0.01610409,0.0004857946,0.1345391,0.01141544,0.1627851,0.01120678,0.01120678,0,0.001120678,0.001120678,-0.1719567,0.006601446,38.57517,1026.276,1064.851,0.229613,39.05326,8297.062,39.17743,37335.85,15.58178,0.1122048,0.01220485,0.4797732,0.4675684,-0.01220485,0.9968306,0.2222277,332747.2,2047353,2047353,1,0.8374744,-0.01220485,0.09396869,0.09396869,0.4675684,0.5615371,-0.009578612,21.68395,0.006786321,0.0003330231,0,0.0004675684,0.002299274
11.08194,0.03034071,0.1241608,29038.79,0.03857448,0.0002296052,5.280328e-05,0.000195653,0.0004047642,0.2271562,1.026275,7.254911,0.01587493,6.963895,0.0541907,-0.01380829,0.01670449,0.003471548,4.065643e-05,-1.610811e-07,-2.582822e-06,-4.501501e-05,0.00771942,0.002364654,0.0002311422,0.0007464843,-0.01610052,0.000476072,0.1345391,0.01141544,0.1628925,0.01120678,0.01120678,0,0.001120678,0.001120678,-0.1719187,0.006601454,38.57448,1026.275,1064.85,0.2296052,39.05254,8297.061,39.1767,37335.85,15.58176,0.1122048,0.01220484,0.4797732,0.4675684,-0.01220484,0.9968307,0.2222277,332747.3,2047353,2047353,1,0.8374744,-0.01220484,0.09396868,0.09396868,0.4675684,0.5615371,-0.009578612,21.68395,0.006786321,0.0003330231,0,0.0004675684,0.002299274
11.05086,0.0302556,0.124594,29038.79,0.03846692,0.0002283472,5.280957e-05,0.0001957379,0.0004061764,0.2269211,1.026202,7.254904,0.0158518,6.964396,0.0541751,-0.01381346,0.01675214,0.003465184,4.047425e-05,-1.423919e-07,-2.511279e-06,-4.503188e-05,0.007857747,0.002360319,0.000230692,0.0007452756,-0.01613869,0.0004669556,0.1344538,0.0114082,0.1640465,0.01118585,0.01118585,0,0.001118585,0.001118585,-0.1723286,0.006590242,38.46692,1026.202,1064.669,0.2283472,38.94382,8296.957,39.06841,37335.75,15.5818,0.1122036,0.01220362,0.4800686,0.467865,-0.01220362,0.9968109,0.2222256,332749.9,2047357,2047357,1,0.8374735,-0.01220362,0.09396755,0.09396755,0.467865,0.5618326,-0.009564823,21.65632,0.006775402,0.0002066828,0,0.000467865,0.002141576
11.05086,0.0302556,0.1245902,29038.79,0.03846665,0.0002283441,5.280801e-05,0.0001957322,0.000406164,0.2269143,1.026202,7.254904,0.01585174,6.964396,0.05417588,-0.01381293,0.01675163,0.003465184,4.047399e-05,-1.42367e-07,-2.511127e-06,-4.503016e-05,0.007860147,0.002360319,0.000230692,0.000745276,-0.01613732,0.0004632172,0.1344538,0.0114082,0.1640878,0.01118585,0.01118585,0,0.001118585,0.001118585,-0.172314,0.006590245,38.46665,1026.202,1064.668,0.2283441,38.94354,8296.957,39.06813,37335.75,15.58179,0.1122036,0.01220362,0.4800686,0.467865,-0.01220362,0.996811,0.2222256,332749.9,2047357,2047357,1,0.8374735,-0.01220362,0.09396755,0.09396755,0.467865,0.5618326,-0.009564823,21.65632,0.006775402,0.0002066828,0,0.000467865,0.002141576
11.10227,0.03039636,0.1238803,29038.79,0.03864508,0.0002304327,5.279991e-05,0.0001956002,0.0004038497,0.2273124,1.026323,7.254916,0.01589011,6.963568,0.05420028,-0.01380512,0.01667366,0.003475715,4.077609e-05,-1.733221e-07,-2.629685e-06,-4.500468e-05,0.007627471,0.002367492,0.000231437,0.0007472752,-0.01607669,0.0004845037,0.134595,0.01142018,0.1621151,0.01122049,0.01122049,0,0.001122049,0.001122049,-0.1716627,0.006608791,38.64508,1026.323,1064.968,0.2304327,39.12391,8297.129,39.24779,37335.92,15.58174,0.1122056,0.01220564,0.4795801,0.4673744,-0.01220564,0.9968436,0.2222291,332745.5,2047350,2047350,1,0.837475,-0.01220564,0.09396942,0.09396942,0.4673744,0.5613439,-0.009587626,21.70202,0.00679346,0.0004156206,0,0.0004673744,0.002402373
11.10227,0.03039636,0.1238803,29038.79,0.03864508,0.0002304327,5.279989e-05,0.0001956001,0.0004038496,0.2273124,1.026323,7.254916,0.01589011,6.963568,0.05420014,-0.01380511,0.01667366,0.003475715,4.077609e-05,-1.733218e-07,-2.629683e-06,-4.500467e-05,0.007627314,0.002367492,0.000231437,0.0007472752,-0.01607692,0.0004848933,0.134595,0.01142018,0.1621126,0.01122049,0.01122049,0,0.001122049,0.001122049,-0.1716652,0.006608791,38.64508,1026.323,1064.968,0.2304327,39.12391,8297.129,39.24779,37335.92,15.58174,0.1122056,0.01220564,0.4795801,0.4673744,-0.01220564,0.9968436,0.2222291,332745.5,2047350,2047350,1,0.837475,-0.01220564,0.09396942,0.09396942,0.4673744,0.5613439,-0.009587626,21.70202,0.00679346,0.0004156206,0,0.0004673744,0.002402373
11.15368,0.03053711,0.1231707,29038.79,0.03882404,0.0002325369,5.279019e-05,0.0001954619,0.0004015365,0.2276986,1.026445,7.254927,0.01592858,6.962743,0.05422564,-0.01379653,0.01659558,0.003486277,4.108011e-05,-2.043037e-07,-2.748162e-06,-4.49767e-05,0.007397401,0.002374686,0.0002321845,0.0007492788,-0.01601445,0.000500863,0.1347364,0.01143218,0.1602014,0.01125523,0.01125523,0,0.001125523,0.001125523,-0.1709943,0.006627384,38.82404,1026.445,1065.269,0.2325369,39.30483,8297.301,39.428,37336.09,15.58167,0.1122077,0.01220766,0.4790915,0.4668839,-0.01220766,0.9968761,0.2222327,332741,2047342,2047342,1,0.8374766,-0.01220766,0.0939713,0.0939713,0.4668839,0.5608552,-0.009610429,21.74772,0.006811517,0.0006245584,0,0.0004668839,0.002663171
11.15368,0.03053711,0.1231707,29038.79,0.03882404,0.0002325369,5.279019e-05,0.0001954619,0.0004015366,0.2276987,1.026445,7.254927,0.01592858,6.962743,0.05422549,-0.01379654,0.01659558,0.003486277,4.108011e-05,-2.043037e-07,-2.748162e-06,-4.49767e-05,0.00739721,0.002374686,0.0002321845,0.0007492788,-0.01601471,0.0005013119,0.1347364,0.01143218,0.1601983,0.01125523,0.01125523,0,0.001125523,0.001125523,-0.170997,0.006627384,38.82404,1026.445,1065.269,0.2325369,39.30483,8297.301,39.428,37336.09,15.58167,0.1122077,0.01220766,0.4790915,0.4668839,-0.01220766,0.9968761,0.2222327,332741,2047342,2047342,1,0.8374766,-0.01220766,0.0939713,0.0939713,0.4668839,0.5608552,-0.009610429,21.74772,0.006811517,0.0006245584,0,0.0004668839,0.002663171
11.2565,0.03081863,0.121753,29038.79,0.0391836,0.0002367922,5.276599e-05,0.0001951671,0.0003969148,0.2284356,1.02669,7.254951,0.01600583,6.961103,0.05427874,-0.0137771,0.01643911,0.003507495,4.169394e-05,-2.663385e-07,-2.984847e-06,-4.491336e-05,0.006944362,0.002389139,0.0002336872,0.0007532997,-0.01588607,0.0005205111,0.1350201,0.01145626,0.1565379,0.01132505,0.01132505,0,0.001132505,0.001132505,-0.1696159,0.006664713,39.1836,1026.69,1065.874,0.2367922,39.66832,8297.647,39.79008,37336.44,15.58153,0.1122117,0.01221174,0.4781144,0.4659027,-0.01221174,0.9969401,0.2222399,332732,2047327,2047327,1,0.8374798,-0.01221174,0.09397506,0.09397506,0.4659027,0.5598777,-0.009656035,21.83912,0.006847632,0.001042434,0,0.0004659027,0.003184765
11.2565,0.03081863,0.1217531,29038.79,0.0391836,0.0002367925,5.276599e-05,0.0001951671,0.0003969152,0.228436,1.02669,7.254951,0.01600583,6.961103,0.05427804,-0.01377712,0.01643912,0.003507495,4.169394e-05,-2.663385e-07,-2.984847e-06,-4.491341e-05,0.006943444,0.002389139,0.0002336872,0.0007532997,-0.0158873,0.0005226585,0.1350201,0.01145626,0.156523,0.01132505,0.01132505,0,0.001132505,0.001132505,-0.169629,0.006664713,39.1836,1026.69,1065.874,0.2367925,39.66833,8297.647,39.79008,37336.44,15.58153,0.1122117,0.01221174,0.4781144,0.4659027,-0.01221174,0.9969401,0.2222399,332732,2047327,2047327,1,0.8374798,-0.01221174,0.09397506,0.09397506,0.4659027,0.5598777,-0.009656035,21.83912,0.006847632,0.001042434,0,0.0004659027,0.003184765
