site,plot,site.plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,sim_IM_deposition,sim_litterP_t365,sim_shootM_t49,sim_shootM_t92,sim_shootM_t458,sim_init_TP,sim_final_TP,sim_in_TP,sim_out_TP,sim_in_DIP,sim_out_DIP,sim_delta_TP,sim_delta_TP_yr,sim_TP_retention,sim_TP_retention_efficiency,sim_TP_retention_eff2,sim_TP_check,parsheet,sim_in_IM,sim_out_IM,IO_Hx,scenario,obs_IM_a_minus_ash,Csource,Cx,Hx,CxHx
OCSP,2,OCSP.2,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,21.57915861500078,0.271696288099761,305.67111839937513,377.10067193863574,444.5059988683829,44.58459211189371,44.56614486708178,0.54871077714415,0.595316163094404,0.17762124567112683,0.38007404167847136,-0.01844724481193083,-0.009223622405965415,-0.0466053859502541,-8.4936159250997445,-8.49361592509974,0.028158141138323267,pars_lcbp_stream_100d,0.54871077714415,0.595316163094404,NA,stream_100d,105.98114630467418,stream,Cx1,Hx1,Hx1 Cx1
OCSP,4,OCSP.4,12.25,0.055999999999999994,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,3.4484063777999836,0.229667655376276,239.0533551084302,288.4548764028659,339.7463863484315,36.26090854605418,36.30383846817403,0.046494041392531736,0.004998349057695143,0.014955565513728054,0.0037205095406878776,0.04292992211984625,0.021464961059923127,0.04149569233483659,89.24948464794453,89.24948464794454,0.0014342297850096636,pars_lcbp_stream_100d,0.046494041392531736,0.004998349057695143,NA,stream_100d,22.7324456086732,stream,Cx1,Hx1,Hx1 Cx1
LC,0,LC.0,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,8.063673879798444,0.159285515725463,225.15955287837753,291.3234165807852,411.1229983128701,24.99349025177655,25.31083968540285,0.8220613414517229,0.5148984421303916,0.388390421584051,0.4090447886957594,0.3173494336263012,0.1586747168131506,0.30716289932133134,37.3649609625111,37.3649609625111,0.010186534304969852,pars_lcbp_stream_2xC_100d,0.8220613414517229,0.5148984421303916,NA,stream_2xC_100d,26.919190194292398,stream,Cx2,Hx1,Hx1 Cx2
LC,2,LC.2,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,4.421337034596945,0.232654964611258,405.98947167254806,428.2899153980385,261.62552540106736,26.809847134400762,26.968230866957203,0.31468213682121576,0.16530414798491058,0.14774585927039022,0.1266712139662817,0.158383732556441,0.0791918662782205,0.14937798883630518,47.469484714085674,47.469484714085674,0.009005743720135823,pars_lcbp_stream_2xC_100d,0.31468213682121576,0.16530414798491058,NA,stream_2xC_100d,0,stream,Cx2,Hx1,Hx1 Cx2
LC,4,LC.4,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,3.106036644196138,0.186127128058004,299.3250913320933,318.8661802382201,212.64931000185567,25.494684440958466,25.60032879654178,0.2049179756987841,0.10814858142905646,0.0959690464521616,0.08456227440548031,0.10564435558331553,0.052822177791657765,0.09676939426972762,47.22347755961256,47.22347755961256,0.008874961313587906,pars_lcbp_stream_2xC_100d,0.2049179756987841,0.10814858142905646,NA,stream_2xC_100d,0,stream,Cx2,Hx1,Hx1 Cx2
OCD,0,OCD.0,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,120.1071275644972,0.264786288116913,383.4021412779528,415.21478075130017,305.7664784966246,33.17004239124319,33.75612628685087,1.2888025739913251,0.7138921778742865,0.3205959762405544,0.3199029985979334,0.586083895607679,0.2930419478038395,0.5749103961170386,44.60810427593919,44.60810427593918,0.011173499490640393,pars_lcbp_stream_2xC_100d,1.2888025739913251,0.7138921778742865,NA,stream_2xC_100d,180.2740347148414,stream,Cx2,Hx1,Hx1 Cx2
OCD,2,OCD.2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,70.8603753221978,0.352291421659307,354.7386369204997,378.8712174827387,259.5023182618988,48.338224001445894,48.63830773828348,0.8260473624866762,0.5676629859399105,0.19387693104304088,0.21564530002022891,0.3000837368375855,0.15004186841879275,0.2583843765467657,31.279607959638433,31.279607959638433,0.041699360290819776,pars_lcbp_stream_2xC_100d,0.8260473624866762,0.5676629859399105,NA,stream_2xC_100d,2.862113126998999,stream,Cx2,Hx1,Hx1 Cx2
OCD,4,OCD.4,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,44.021874041201954,0.218945931832024,385.9007991070067,406.0103588503488,244.3683437475294,32.70074521355189,32.92349159665542,0.538930156801136,0.33643278238953456,0.13597600927805786,0.12870047133310925,0.22274638310352657,0.11137319155176328,0.20249737441160143,37.573954965433956,37.573954965433956,0.02024900869192514,pars_lcbp_stream_2xC_100d,0.538930156801136,0.33643278238953456,NA,stream_2xC_100d,1.4326566251907025,stream,Cx2,Hx1,Hx1 Cx2
OCSP,0,OCSP.0,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,49.511812936299975,0.337417401248601,381.1322252742323,449.74572969885617,447.14098698566426,33.00877684687167,33.29651466504531,1.3018164414400384,1.0648615972383644,0.4143387948716795,0.5710364191346773,0.28773781817363897,0.14386890908681949,0.236954844201674,18.20186292466549,18.20186292466549,0.05078297397196496,pars_lcbp_stream_2xC_100d,1.3018164414400384,1.0648615972383644,NA,stream_2xC_100d,32.283647597743496,stream,Cx2,Hx1,Hx1 Cx2
OCSP,2,OCSP.2,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,43.15862853640283,0.271737542862857,305.67111839937513,377.10067193863574,446.0049315093378,44.58459211189371,44.77505234312221,1.0974215542883001,0.9571304893085631,0.3552424913422537,0.5266474777297138,0.1904602312284993,0.09523011561424966,0.14029106497973698,12.78369870097171,12.783698700971712,0.05016916624876233,pars_lcbp_stream_2xC_100d,1.0974215542883001,0.9571304893085631,NA,stream_2xC_100d,105.98114630467418,stream,Cx2,Hx1,Hx1 Cx2
OCSP,4,OCSP.4,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,6.896815864703967,0.229676427026173,239.0533551084302,288.4548764028659,340.29211861478547,36.26090854605418,36.34850078308651,0.09298808278506349,0.0072807887226173556,0.02991113102745611,0.004726483423721208,0.08759223703232522,0.04379611851616261,0.08570729406244613,92.17019159385566,92.17019159385566,0.0018849429698790804,pars_lcbp_stream_2xC_100d,0.09298808278506349,0.0072807887226173556,NA,stream_2xC_100d,22.7324456086732,stream,Cx2,Hx1,Hx1 Cx2
LC,0,LC.0,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,10,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,22.97849328599841,0.159912210792369,226.24723955676916,292.8381032696213,418.51642917446406,24.99349025177655,25.735649990699056,2.761760494851271,2.0269651108519255,1.3048190795777193,1.3360650032981294,0.7421597389225063,0.37107986946125315,0.7347953839993453,26.606050212146155,26.606050212146158,0.0073643549231610095,pars_lcbp_stream_2xC_10d,2.761760494851271,2.0269651108519255,NA,stream_2xC_10d,26.919190194292398,stream,Cx2,Hx1,Hx1 Cx2
LC,2,LC.2,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,10,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,7.4182647841007565,0.233029014211295,406.2638180234334,428.6247190969159,262.81694531636936,26.809847134400762,27.05081013104341,0.587075183780165,0.35383397217859675,0.27563664197819476,0.24887119974379196,0.2409629966426472,0.1204814983213236,0.23324121160156824,39.72935972182181,39.72935972182181,0.007721785041078955,pars_lcbp_stream_2xC_10d,0.587075183780165,0.35383397217859675,NA,stream_2xC_10d,0,stream,Cx2,Hx1,Hx1 Cx2
LC,4,LC.4,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.0012827394239065606,15.484999999999971,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,10,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,4.274829188594595,0.186281321181369,299.43137462303383,318.9979629411359,213.0786296232125,25.494684440958466,25.632900116102263,0.3140523206644173,0.18438854202579935,0.14707983351619378,0.13317705006321195,0.1382156751437975,0.06910783757189876,0.12966377863861794,41.28731746490453,41.287317464904525,0.008551896505179568,pars_lcbp_stream_2xC_10d,0.3140523206644173,0.18438854202579935,NA,stream_2xC_10d,0,stream,Cx2,Hx1,Hx1 Cx2
OCD,0,OCD.0,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.001438082723418895,0.0013708880020880292,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,10,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,303.8420321165977,0.265401295246686,383.7516048234943,415.6890959766312,309.7149045022928,33.17004239124319,34.38017678634692,3.708696670528555,2.5068492744866586,0.922556529341785,0.9295295794709081,1.2101343951037293,0.6050671975518647,1.2018473960418965,32.406192870731914,32.40619287073191,0.008286999061832834,pars_lcbp_stream_2xC_10d,3.708696670528555,2.5068492744866586,NA,stream_2xC_10d,180.2740347148414,stream,Cx2,Hx1,Hx1 Cx2
OCD,2,OCD.2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.002329106590909095,0.002037137797781244,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097317,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,10,77.66302273,5.8,-3.6,0.36608272999998803,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,115.64242673949775,0.352566582589362,354.80433570209254,378.9581442975339,260.2595450335129,48.338224001445894,48.764287115900316,1.4232756131835913,1.041421123253807,0.3340490151578782,0.3536061468683405,0.426063114454422,0.213031557227211,0.3818544899297842,26.829272306271715,26.82927230627171,0.04420862452463781,pars_lcbp_stream_2xC_10d,1.4232756131835913,1.041421123253807,NA,stream_2xC_10d,2.862113126998999,stream,Cx2,Hx1,Hx1 Cx2
OCD,4,OCD.4,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.0012582019230768999,0.0015570414507772,0.00140762168692705,0.0012141932111449636,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352693,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,10,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,49.71731666629785,0.218963929549711,385.9007991070067,406.0103588503488,244.46666334586533,32.70074521355189,32.950685107087516,0.7807328074620062,0.5496049335426063,0.19698458164090285,0.1892098911377051,0.2499398935356254,0.1249699467678127,0.23112787391939993,29.603965877999507,29.603965877999507,0.018812019616225473,pars_lcbp_stream_2xC_10d,0.7807328074620062,0.5496049335426063,NA,stream_2xC_10d,1.4326566251907025,stream,Cx2,Hx1,Hx1 Cx2
OCSP,0,OCSP.0,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.002114800736592615,0.0016183052916145923,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.4469039267027926,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,10,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,76.81482846930157,0.337425852272134,381.1322252742323,449.74572969885617,448.1867705089465,33.00877684687167,33.4293485661058,2.616312918569715,2.2449252745857544,0.8327133589496253,1.020155520214809,0.4205717192341325,0.21028585961706625,0.37138764398396074,14.19507740637503,14.195077406375034,0.049184075250171766,pars_lcbp_stream_2xC_10d,2.616312918569715,2.2449252745857544,NA,stream_2xC_10d,32.283647597743496,stream,Cx2,Hx1,Hx1 Cx2
OCSP,2,OCSP.2,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.0033715806451612897,0.00229827891747115,0.0014955155742568268,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,10,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,64.58665585250128,0.271751758925851,305.67111839937513,377.10067193863574,446.65742187168513,44.58459211189371,44.87386205737562,2.107297370439336,1.866607482172946,0.682145858124076,0.8716568408216188,0.2892699454819052,0.1446349727409526,0.24068988826639015,11.42173343177524,11.421733431775237,0.04858005721551506,pars_lcbp_stream_2xC_10d,2.107297370439336,1.866607482172946,NA,stream_2xC_10d,105.98114630467418,stream,Cx2,Hx1,Hx1 Cx2
OCSP,4,OCSP.4,24.5,0.11199999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.002693962683910765,0.0015411732070823197,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,10,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,7.050806458799343,0.229677024075314,239.0533551084302,288.4548764028659,340.29514176107136,36.26090854605418,36.348936805176294,0.10907503734342888,0.019478122848015006,0.03508576191795647,0.00906637492687284,0.08802825912211176,0.04401412956105588,0.08959691449541388,82.14245594371236,82.14245594371236,-0.0015686553733021136,pars_lcbp_stream_2xC_10d,0.10907503734342888,0.019478122848015006,NA,stream_2xC_10d,22.7324456086732,stream,Cx2,Hx1,Hx1 Cx2
LC,0,LC.0,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,150.725081711143,93.71129750451499,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.0016586422018348601,0.0013273563772472894,0.0010472411303890582,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,10,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,5.744634849997965,0.15824880864277,224.3595517490457,288.95563195121014,404.1133483585737,24.99349025177655,24.9980204217912,0.6904401237128177,0.6893034945759209,0.32620476989442987,0.5165780090760582,0.004530170014650281,0.0022650850073251405,0.0011366291368968273,0.16462385337408314,0.1646238533740796,0.0033935408777534537,pars_lcbp_stream_0p5xC_10d,0.6904401237128177,0.6893034945759209,NA,stream_0p5xC_10d,26.919190194292398,stream,Cx0.5,Hx1,Hx1 Cx0.5
LC,2,LC.2,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.0021485323744670735,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.0013437142857142602,0.00102681434599156,0.0011852643158529101,0.0012150803508384508,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,10,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,1.8546408804977546,0.231779887967072,405.5915044032277,427.74700291158945,258.70760358977446,26.809847134400762,26.85022028092461,0.14676879594504122,0.10889647676014148,0.06890916049454866,0.08265121132159771,0.040373146523847936,0.020186573261923968,0.037872319184899736,25.80406750702059,25.80406750702059,0.0025008273389482,pars_lcbp_stream_0p5xC_10d,0.14676879594504122,0.10889647676014148,NA,stream_0p5xC_10d,0,stream,Cx0.5,Hx1,Hx1 Cx0.5
