site,plot,site.plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,sim_IM_deposition,sim_litterP_t365,sim_shootM_t49,sim_shootM_t92,sim_shootM_t458,sim_init_TP,sim_final_TP,sim_in_TP,sim_out_TP,sim_in_DIP,sim_out_DIP,sim_delta_TP,sim_delta_TP_yr,sim_TP_retention,sim_TP_retention_efficiency,sim_TP_retention_eff2,sim_TP_check,parsheet,sim_in_IM,sim_out_IM,IO_Hx,scenario,obs_IM_a_minus_ash,Csource,Cx,Hx,CxHx,assumptions,HRTx,sim_delta_DIP,sim_DIP_efficiency,DIP_change
Prindle Rd,4,LC.4,3.5,0.07175,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.00128273942390656,15.484999999999973,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,TRUE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,2.4701437519979663,0.185788631498131,299.1423803465993,318.630295136,211.63661362113183,25.494684440958466,25.56640495515284,0.19046263218846457,0.12455122396093164,0.0891991887659672,0.08993036057421083,0.07172051419437508,0.03586025709718754,0.0659114082275329,34.6059526061327,34.6059526061327,0.00580910596684218,pars_lcbp_stream_pow_Hx,0.19046263218846457,0.12455122396093164,TRUE,stream_pow_Hx,0,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-3.6558590412181374e-4,-0.8197067914619831,-0.8197067914619831
Union St,0,OCD.0,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.00143808272341889,0.00137088800208802,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,TRUE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,49.84969543739862,0.264153855811469,383.19122547114534,414.72775763619666,303.0320642200349,33.17004239124319,33.40325188665651,0.606832920276553,0.3815580620761421,0.1509526722067809,0.1863105836318782,0.2332094954133197,0.11660474770665984,0.22527485820041088,37.1230450216422,37.1230450216422,0.00793463721290882,pars_lcbp_stream_pow_Hx,0.606832920276553,0.3815580620761421,TRUE,stream_pow_Hx,180.2740347148414,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-0.01767895571254864,-23.423176885972993,-23.423176885972993
Union St,2,OCD.2,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.00232910659090909,0.00203713779778124,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097315,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.366082729999988,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,37.711462628198205,0.351875367883717,354.676867650977,378.80202474744925,258.61616372852006,48.338224001445894,48.481920263284096,0.47330663320750704,0.3571169744092397,0.111087138166446,0.1419442693338455,0.14369626183820117,0.07184813091910058,0.11618965879826736,24.548495762857293,24.548495762857293,0.02750660303993379,pars_lcbp_stream_pow_Hx,0.47330663320750704,0.3571169744092397,TRUE,stream_pow_Hx,2.862113126998999,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-0.015428565583699747,-27.777411207735952,-27.777411207735952
Union St,4,OCD.4,23.854166666666664,0.0595,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.00125820192307689,0.0015570414507772,0.00140762168692705,0.00121419321114496,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352692,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,TRUE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,24.602109748200743,0.21877792123206,385.9007991070067,406.0103588503488,243.7215239784702,32.70074521355189,32.82114145660977,0.33383924639477713,0.22669179888748364,0.08423007674054948,0.0847887409127415,0.12039624305788266,0.06019812152894133,0.10714744750729348,32.09552162138172,32.09552162138172,0.01324879555058916,pars_lcbp_stream_pow_Hx,0.33383924639477713,0.22669179888748364,TRUE,stream_pow_Hx,1.4326566251907025,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-2.793320860960055e-4,-0.6632597212428546,-0.6632597212428546
Swamp Rd,0,OCSP.0,12.25,0.05599999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.00211480073659261,0.00161830529161459,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.446903926702793,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,TRUE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,25.100439186699077,0.337307491353868,381.1322252742323,449.74572969885617,443.9775570823292,33.00877684687167,33.0420508947797,0.6886481979655859,0.6909874807263071,0.219181180504976,0.422962504129421,0.03327404790803001,0.016637023954015,-0.00233928276072126,-0.33969198897666525,-0.33969198897667585,0.03561333066875127,pars_lcbp_stream_pow_Hx,0.6886481979655859,0.6909874807263071,TRUE,stream_pow_Hx,32.283647597743496,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-0.10189066181222249,-92.97391461937973,-92.97391461937973
Swamp Rd,2,OCSP.2,12.25,0.05599999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.00337158064516128,0.00229827891747115,0.00149551557425682,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,TRUE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,22.955949024802976,0.27169065333353,305.67111839937513,377.10067193863574,444.50808385194154,44.58459211189371,44.57169165609805,0.6145070114472858,0.6609933720260743,0.1989199144492728,0.4099529334041542,-0.01290045579566623,-0.00645022789783311,-0.04648636057878852,-7.564821834872791,-7.564821834872792,0.03358590478312229,pars_lcbp_stream_pow_Hx,0.6145070114472858,0.6609933720260743,TRUE,stream_pow_Hx,105.98114630467418,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,-0.10551650947744069,-106.08943782182129,-106.08943782182129
Swamp Rd,4,OCSP.4,12.25,0.05599999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.00269396268391076,0.00154117320708231,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,TRUE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,3.5634885476029012,0.229643833892374,239.0533551084302,288.4548764028659,339.65433715266164,36.26090854605418,36.30083355920983,0.17187794881936416,0.11212367560452456,0.05528734106444228,0.04047649463515835,0.03992501315564567,0.01996250657782283,0.05975427321483961,34.765526133686066,34.765526133686066,-0.01982926005919394,pars_lcbp_stream_pow_Hx,0.17187794881936416,0.11212367560452456,TRUE,stream_pow_Hx,22.7324456086732,stream,Cx1,Hx1.2,Hx1.2 Cx1,settlingVelocity,pow,0.007405423214641965,26.788856443684967,26.788856443684967
Prindle Rd,0,LC.0,2.58681386230728,0.052775,0.910778985507246,0.3830923420610547,0.001,0.8986323989222718,0.00214853237446707,150.725081711143,93.711297504515,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.00165864220183486,0.00132735637724728,0.00104724113038905,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,365,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,0.9429185295994102,0.15866629907376,224.60845930351613,289.970255334297,405.8624714196213,24.99349025177655,25.03177084094312,0.2860872636806959,0.2532380901097354,0.13514585637659104,0.2532380901097354,0.03828058916656829,0.01914029458328414,0.03284917357096051,11.482221595024836,11.482221595024832,0.00543141559560778,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,26.9191901942924,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,-0.059046116866572185,-87.38132037439175,-87.38132037439175
Prindle Rd,2,LC.2,5.842424242424242,0.0235,1,0.7930998839402292,0.001,0.8986323989222718,0.00214853237446707,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.00134371428571426,0.00102681434599156,0.00118526431585291,0.00121508035083845,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,365,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,0,0.231967317358174,405.66267668747895,427.8385248817977,259.7026271656102,26.80984713440076,26.867722606637894,0.11188961440232374,0.0566345553675996,0.04739293204582841,0.0566345553675996,0.05787547223713574,0.02893773611856787,0.05525505903472414,49.38354585443687,49.383545854436875,0.00262041320241159,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,0,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,-0.004620811660885595,-19.500003318711425,-19.500003318711425
Prindle Rd,4,LC.4,4.640125430322315,0.0360725,0.6443614130434783,0.660499163886545,0.001,0.8986323989222718,0.00214853237446707,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.00128273942390656,15.484999999999973,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,365,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,2.513371620399994,0.185716227611294,299.1019231773326,318.56662766658417,211.42581423454908,25.494684440958466,25.544222978565735,0.08779786281476062,0.0419011547986231,0.03935339503484975,0.0419011547986231,0.049538537607269,0.0247692688036345,0.04589670801613752,52.275427379106254,52.275427379106254,0.00364182959113148,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,0,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,-0.0012738798818866769,-6.47405328439176,-6.47405328439176
Union St,0,OCD.0,10.757390983000812,0.1297833333333333,0.2333333333333333,0.4610840230162072,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.00143808272341889,0.00137088800208802,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,365,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,39.143046054799925,0.265566529677122,383.5899455216313,415.83172174748063,308.60815341888554,33.17004239124319,34.0160920809593,1.3812409211885817,0.5420919570031877,0.6231154243663412,0.5420919570031877,0.8460496897161036,0.4230248448580518,0.839148964185394,60.753265510211776,60.753265510211776,0.00690072553070963,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,180.2740347148414,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,0.040511733681576734,13.002962885335071,13.002962885335071
Union St,2,OCD.2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.00232910659090909,0.00203713779778124,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097315,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,365,2,100,77.66302273,5.8,-3.6,0.366082729999988,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,7.259317536700109,0.352717356062433,354.7779946064305,378.90528462118,260.26440874437714,48.338224001445894,48.73574752845727,0.7168363842025065,0.3469458149153945,0.33769205471628516,0.3469458149153945,0.3975235270113728,0.1987617635056864,0.369890569287112,51.60041781342084,51.60041781342084,0.02763295772426083,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,2.862113126998999,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,-0.00462688009955467,-2.7402955058815244,-2.7402955058815244
Union St,4,OCD.4,16.122527472527473,0.13761666666666666,0.29381778037534895,0.433053131603816,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.00125820192307689,0.0015570414507772,0.00140762168692705,0.00121419321114496,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352692,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,365,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,FALSE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,22.90337042920146,0.219249073294788,385.9007991070067,406.0103588503488,245.6779718861792,32.70074521355189,33.08938510483735,0.6119066228030823,0.2391283217757139,0.2632000364951918,0.2391283217757139,0.3886398912854574,0.1943199456427287,0.3727783010273684,60.92078221342152,60.92078221342151,0.01586159025808897,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,1.4326566251907025,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,0.012035857359738958,9.145786999128195,9.145786999128195
Swamp Rd,0,OCSP.0,7.072297790285597,0.10941041666666666,0.4261835485239737,0.4401020059390625,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.00211480073659261,0.00161830529161459,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.446903926702793,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,365,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,FALSE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,28.0551071969021,0.337544820170146,381.1322252742323,449.74572969885617,451.72279974597615,33.00877684687167,33.696220629447794,1.407115810083791,0.7485516157988612,0.642265729919472,0.7485516157988612,0.6874437825761248,0.3437218912880624,0.6585641942849298,46.80241594653915,46.80241594653915,0.02887958829119497,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,32.283647597743496,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,-0.053142942939694626,-16.54858432080994,-16.54858432080994
Swamp Rd,2,OCSP.2,7.440721649484536,0.28875,0,0.6701377011670392,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.00337158064516128,0.00229827891747115,0.00149551557425682,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,365,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,FALSE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,45.651793468001415,0.272171951560917,305.67111839937513,377.10067193863574,460.3168508597687,44.58459211189371,47.185338426166695,4.4921237917653825,1.989317022044582,2.212881115264571,1.989317022044582,2.600746314272982,1.300373157136491,2.5028067697208005,55.7154452045323,55.71544520453231,0.09793954455218136,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,105.98114630467418,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,0.11178204660999458,10.102851512348867,10.102851512348867
Swamp Rd,4,OCSP.4,7.208077814765488,0.1510359375,0.20122928020148328,0.5443637339770545,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.00269396268391076,0.00154117320708231,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,365,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,FALSE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,3.623387142099091,0.229690210662231,239.0533551084302,288.4548764028659,340.6486236311886,36.26090854605418,36.42121076591812,0.1661122250639321,0.00792365651717028,0.07916795856116435,0.00792365651717028,0.16030221986393656,0.08015110993196828,0.15818856854676183,95.22993776399016,95.22993776399016,0.00211365131717472,pars_lcbp_siphon_100d,NA,NA,NA,siphon_100d,22.7324456086732,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,100d,0.035622151021997034,89.99133404324358,89.99133404324358
Prindle Rd,0,LC.0,2.58681386230728,0.052775,0.910778985507246,0.3830923420610547,0.001,0.8986323989222718,0.00214853237446707,150.725081711143,93.711297504515,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.00165864220183486,0.00132735637724728,0.00104724113038905,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,10,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,FALSE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,4.0373935557981895,0.15863606401479,224.67733190776937,289.73297643841585,410.9832037060907,24.99349025177655,25.322200412754903,0.9611259684321808,0.6355386701967866,0.4540299711997004,0.6355386701967866,0.32871016097835337,0.16435508048917669,0.32558729823539423,33.87561141090617,33.87561141090617,0.00312286274295914,pars_lcbp_siphon_10d,0.9611259684321808,0.6355386701967866,NA,siphon_10d,26.9191901942924,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,10d,-0.09075434949854308,-39.97725051442726,-39.97725051442726
Prindle Rd,2,LC.2,5.842424242424242,0.0235,1,0.7930998839402292,0.001,0.8986323989222718,0.00214853237446707,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.00134371428571426,0.00102681434599156,0.00118526431585291,0.00121508035083845,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,10,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,FALSE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,0,0.232147936947869,405.7072652844961,427.9401683851749,260.8573789334252,26.80984713440076,26.920796004912837,0.20874275420233307,0.09979786247724504,0.08841688496126211,0.09979786247724504,0.11094887051207536,0.05547443525603768,0.10894489172508803,52.19098125891758,52.19098125891757,0.00200397878698732,pars_lcbp_siphon_10d,0.20874275420233307,0.09979786247724504,NA,siphon_10d,0,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,10d,-0.005690488757991462,-12.871950330493148,-12.871950330493148
Prindle Rd,4,LC.4,4.640125430322315,0.0360725,0.6443614130434783,0.660499163886545,0.001,0.8986323989222718,0.00214853237446707,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.00128273942390656,15.484999999999973,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,10,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,FALSE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,3.912022287695436,0.185787657214081,299.129930619589,318.6120999498694,211.83476172332152,25.494684440958466,25.56982136465212,0.13455687560998744,0.0626218148591801,0.06031205898151692,0.0626218148591801,0.07513692369365188,0.03756846184682594,0.07193506075080734,53.46070977399239,53.4607097739924,0.00320186294284453,pars_lcbp_siphon_10d,0.13455687560998744,0.0626218148591801,NA,siphon_10d,0,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,10d,-0.001154877938831591,-3.829675054487899,-3.829675054487899
Union St,0,OCD.0,10.757390983000812,0.1297833333333333,0.2333333333333333,0.4610840230162072,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.00143808272341889,0.00137088800208802,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,10,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,FALSE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,133.24692455459808,0.267187922748251,384.37001731236336,417.16542387608064,320.136160241454,33.17004239124319,35.445308805597634,3.974700011457585,1.700796096709016,1.7930955030184408,1.700796096709016,2.2752664143544408,1.1376332071772204,2.273903914748569,57.209447460028386,57.209447460028386,0.00136249960587164,pars_lcbp_siphon_10d,3.974700011457585,1.700796096709016,NA,siphon_10d,180.2740347148414,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,10d,0.04614970315471234,5.147489698906208,5.147489698906208
Union St,2,OCD.2,4.604111288321896,0.13498333333333332,0.4920634920634894,0.39728587189900305,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.00232910659090909,0.00203713779778124,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097315,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,10,77.66302273,5.8,-3.6,0.366082729999988,0.0188066666666666,0.06557,TRUE,TRUE,FALSE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,13.29097601200192,0.353281082957568,354.8969708477869,379.0456122196062,261.8655877223136,48.338224001445894,49.01570356846872,1.235105625429059,0.5841482251512201,0.5818417781720114,0.5841482251512201,0.6774795670228286,0.3387397835114143,0.6509574002778392,52.7045935890467,52.70459358904671,0.02652216674498941,pars_lcbp_siphon_10d,1.235105625429059,0.5841482251512201,NA,siphon_10d,2.862113126998999,siphon,Cx1,Hx1,Hx1 Cx1,100%trapping,10d,-0.001153223489604338,-0.39640449787825566,-0.39640449787825566
